product_name,refresh_rate,technology,resolution,size,brightness,ram,storage,features,capacity,fast_charge,wireless_charge,chipset,material,weight,dimensions,sim,gps,bluetooth,jack,wifi,nfc,id,sensors,waterproof,name,version,productId,speaker
Điện thoại Xiaomi Redmi 14C 4GB/128GB,144Hz,CrystalRes AMOLED,2712 x 1220,"6.67""",4000nits,,,"Máy ảnh tele Leica:
50mm ƒ/1 9
50MP
Máy ảnh góc siêu rộng Leica:
15mm ƒ/2 2
12MP
Hình ảnh Leica đích thực
Hai phong cách chụp ảnh Leica
Dấu chìm Leica
Bộ lọc màu Leica
m thanh màn trập cổ điển của Leica
Chân dung Leica
Xiaomi AISP: FusionLM, ColorLM, ToneLM và PortraitLM
UltraHDR
Master Portrait",,,False,,,,,,False,,,,False,73,,,,,73,
Điện thoại Xiaomi Redmi 12 4GB/128GB,144Hz,CrystalRes AMOLED,2712 x 1220,"6,67""",4000nits,12GB,512GB,"Máy ảnh chính Leica: 23mm ƒ/1 6
Cảm biến hình ảnh Light Fusion 900
2 4 m Super Pixel
Dual Native ISO Fusion Max
Dải động lên đến 13 57EV
50MP
Máy ảnh tele Leica
- 60mm ƒ/2 0
Máy ảnh góc siêu rộng Leica
- 15mm ƒ/2 2
12MP
Hình ảnh Leica đích thực
Hai phong cách chụp ảnh Leica
Leica watermark
Bộ lọc Leica
m thanh màn trập cổ điển của Leica
Chân dung Leica
Xiaomi AISP: FusionLM, ColorLM, ToneLM and PortraitLM
UltraHDR
Master Portrait",,,False,MediaTek Dimensity 9300+,Khung bằng hợp kim nhôm kim loại,209g,160.4mm x 75.1mm x 8.39mm,Sim kép,False,V5.4,False,Wi-Fi 7,True,74,,,Xiaomi,HyperOS (Android 14),74,
Điện thoại Xiaomi Redmi 12 8GB/128GB,120Hz,AMOLED,2670 x 1200,"6.36""",3000nits,12GB,256GB,"Ảnh Raw
Zoom quang học
Zoom kỹ thuật số
Xóa phông
Trôi nhanh thời gian (Time Lapse)
Toàn cảnh (Panorama)
Tilt-shift
Siêu độ phân giải
Siêu trăng
Siêu cận (Macro)
Quét tài liệu
Quay chậm (Slow Motion)
Phơi sáng
Làm đẹp
HDR
Góc siêu rộng (Ultrawide)
Google Lens
Chụp hẹn giờ
Chống rung quang học (OIS)
Chế độ đạo diễn
Chân dung đêm
Chuyên nghiệp (Pro)
Bộ lọc màu
Ban đêm (Night Mode)
AI Camera
Xiaomi ProFocus",5160mAh,,False,Snapdragon 8 Gen 3,Khung kim loại & Mặt lưng kính,193g,152.8mm x 71.5mm x 8.2mm,2 nano SIM,False,V5.4,False,"Wi-Fi 7, Wi-Fi 6",True,75,"Mở khoá vân tay cạnh viền
Mở khoá khuôn mặt",Đang cập nhật,HyperOS,,75,
Xiaomi 14 Ultra,120Hz,AMOLED DotDisplay,2712 x 1220,"6.67""",1800nits,8GB,256GB,"Zoom kỹ thuật số
Xóa phông
Trôi nhanh thời gian (Time Lapse)
Siêu cận (Macro)
Làm đẹp (Beautify)
Ban đêm (Night Mode)
Bộ lọc màu
Chống rung quang học (OIS)",5000mAh,"Hệ thống quản lý pin Xiaomi Surge
sạc Xiaomi Surge
quản lý pin Xiaomi Surge",False,Snapdragon 7s Gen 2,"Vỏ thân máy: Nhựa, Mặt lưng máy: Nhựa",181g,161.15mm x 74.24mm x 7.98mm,2 nano SIM,False,V5.2,True,Wi-Fi 802.11a/b/g/n/ac,True,76,"Cảm biến vân tay trong màn hình
AI face unlock",IP68,MIUI,14,76,
Xiaomi 14T 12GB/512GB,120Hz,AMOLED,2712 x 1220,"6.67""",1800nits,8GB,256GB,,5000mAh,,False,MediaTek Dimensity 7200 Ultra,"Khung nhựa, mặt lưng kính","204,5g",161.4mm x 74.2mm x 8.9mm,2 nano SIM,False,V5.3,False,Wi-Fi 6/Wi-Fi 5/Wi-Fi 4/802.11a/b/g,True,77,"Mở khoá vân tay dưới màn hình
Mở khoá khuôn mặt",IP68,Android,13,77,
Điện thoại Xiaomi 14T Pro 12GB/512GB,144Hz,AMOLED,2712 x 1220,"6.67""",2600nits,12GB,256GB,"Ảnh Raw
Zoom kỹ thuật số
Xóa phông
Xiaomi ProCut
Video chuyên nghiệp
Tự động lấy nét (AF)
Trôi nhanh thời gian (Time Lapse)
Toàn cảnh (Panorama)
Siêu độ phân giải
Quét tài liệu
Quay video ban đêm
Quay chậm (Slow Motion)
Phơi sáng
Hiệu ứng Bokeh
HDR
Góc siêu rộng (Ultrawide)
Google Lens
Chụp hẹn giờ
Chống rung quang học (OIS)
Chuyên nghiệp (Pro)
Bộ lọc màu
Ban đêm (Night Mode)
AI Camera
Xiaomi ProFocus",,,False,MediaTek Dimensity 8200-Ultra,Khung kim loại & Mặt lưng kính hoặc da nhân tạo (Xanh dương),197g (Kính) | 193g (Da),"Bản lưng kính: 162.2mm x 75.7mm x 8.49mm
Bản lưng da: 162.2mm x 75.7mm x 8.62mm",2 nano SIM,False,V5.4,False,Wi-Fi 6,True,78,,,Android,13,78,
Điện thoại Xiaomi 14 (12GB/256GB),120Hz,AMOLED,2400 x 1080,"6.67""",1800nits,6GB,128GB,"Xóa phông
Trôi nhanh thời gian (Time Lapse)
Toàn cảnh (Panorama)
Tilt-shift
Siêu độ phân giải
Siêu cận (Macro)
Quét tài liệu
Quay chậm (Slow Motion)
Làm đẹp
HDR
Góc siêu rộng (Ultrawide)
Google Lens
Chụp hẹn giờ
Chuyên nghiệp (Pro)
Bộ lọc màu
Ban đêm (Night Mode)
AI Camera",4610mAh,,False,Snapdragon 685,Khung và mặt lưng nhựa,188.5g,162.24mm x 75.55mm x 7.97mm,2 nano SIM,False,V5.1,True,Wi-Fi Protocol: 802.11a/b/g/n/ac,True,79,Cảm biến vân tay trong màn hình,IP68,Android,13,79,
POCO X6 5G (8GB/256GB) - Chính hãng,90Hz,IPS LCD,1650 x 720,"6.71""",500nits,4GB,128GB,"Zoom kỹ thuật số
Xóa phông
Trôi nhanh thời gian (Time Lapse)
HDR
AI Camera",5100mAh,,False,MediaTek Helio G36,Mặt lưng kính hoặc da (tuỳ theo phiên bản màu sắc),193g (Da PU) | 199g (Kính),168.4mm x 76.3mm x 8.3mm,2 nano SIM,False,V5.4,False,2.4GHz/5GHz Wi-Fi,True,80,"Cảm biến vân tay dưới màn hình
Mở khóa bằng khuôn mặt AI",IP54,Android,14,80,
Điện thoại Redmi Note 13 (6GB/128GB),120Hz,AMOLED DotDisplay,2400 x 1080,"6.67""",1200nits,4GB,128GB,"Toàn cảnh (Panorama)
Siêu cận (Macro)
HDR
Góc siêu rộng (Ultrawide)
Góc rộng (Wide)",5000mAh,"Tiết kiệm pin, Sạc pin nhanh",False,Snapdragon 685,Nhựa,183.5g,165.66mm x 75.96mm x 7.85mm,2 nano SIM,False,V5.0,False,"Wi-Fi 2.4GHz, 5GHz",True,81,"Cảm biến vân tay trong màn hình
Nhận diện khuôn mặt 2D",IP68,Android,13,81,
Điện thoại Redmi Note 13 Pro+ 5G (8GB/256GB),120Hz,AMOLED DotDisplay,2400 x 1080,"6.67""",900nits,8GB,256GB,"Xóa phông
Trôi nhanh thời gian (Time Lapse)
Toàn cảnh (Panorama)
Siêu độ phân giải
Siêu cận (Macro)
Quay chậm (Slow Motion)
HDR
Góc siêu rộng (Ultrawide)
Góc rộng (Wide)
Chống rung quang học (OIS)
Chuyên nghiệp (Pro)
Bộ lọc màu
Ban đêm (Night Mode)
AI Camera",5000mAh,,False,MediaTek Dimensity 1080,Nhựa,187g,162.9mm x × 76mm x × 7.9mm,2 nano SIM,False,V5.2,False,Wi-Fi 6,True,82,"Cảm biến vân tay dưới màn hình
Mở khóa bằng khuôn mặt AI",IP68,Android,12,82,
Điện thoại Xiaomi 13T (12GB/256GB),120Hz,AMOLED,2400 x 1080,"6.67""",1200nits,8GB,128GB,"Lấy nét theo pha (PDAF)
Xóa phông
Toàn cảnh (Panorama)
HDR
Góc rộng (Wide)
Siêu cận (Macro)
Góc siêu rộng (Ultrawide)",5000mAh,,False,Snapdragon 695 5G,Khung nhựa & Mặt lưng kính,202g,164.19mm x 76.1mm x 8.12mm,2 Nano SIM (SIM 2 chung khe thẻ nhớ),False,V5.1,False,Wi-Fi 802.11 a/b/g/n/ac,True,83,"Cảm biến vân tay trong màn hình
Mở khóa bằng khuôn mặt AI",IP54,Android,11,83,
Điện thoại Redmi A3 (4GB/128GB),120Hz,AMOLED DotDisplay,2712 x 1220,"6.67""",1800nits,12GB,256GB,"Zoom kỹ thuật số
Xóa phông
Trôi nhanh thời gian (Time Lapse)
Siêu cận (Macro)
Làm đẹp (Beautify)
Ban đêm (Night Mode)
Bộ lọc màu
Chống rung quang học (OIS)",5000mAh,Tiết kiệm pin,False,Snapdragon 7s Gen 2,"Vỏ thân máy: Nhựa, Mặt lưng máy: Nhựa",181g,161.15mm x 74.24mm x 7.98mm,2 nano SIM,False,V5.2,True,Wi-Fi 802.11a/b/g/n/ac,False,84,"Mở khoá vân tay cạnh viền, Mở khoá khuôn mặt",Đang cập nhật,MIUI,14,84,
Điện thoại Redmi Note 12 (4GB/128GB),120Hz,AMOLED,1080 x 2400 (FHD),"6.67""",1200 nits,,,,5000mAh,,False,,,,,,,,,,,85,"Cảm biến vân tay cạnh máy
Mở khóa bằng khuôn mặt",IP53,,,85,
Điện thoại Redmi Note 12 Pro 5G (8GB/256GB),120Hz,Kính cường lực AGC DT Star2,1080 x 2400 (FHD),"6.67""",1200 nits,8GB,256GB,,5000mAh,,False,MediaTek Helio G100,,,,Dual nano-SIM,False,V5.3 BLE,False,"Wifi 2.4G/5G, 802.11 a/b/g/n/ac",False,86,"Cảm biến vân tay cạnh bên
Nhận diện khuôn mặt",IP53,ColorOS,"15, nền tảng Android 15",86,
Điện thoại Redmi Note 11 Pro 5G (8GB/128GB),120Hz,OLED,2440 x 2268,"MH chính: 7.82""
MH phụ: 6.31""",2800nits,16GB,512GB,"Ảnh Raw
Zoom quang học
Zoom kỹ thuật số
Xóa phông
XPAN
Trôi nhanh thời gian (Time Lapse)
Toàn cảnh (Panorama)
Siêu độ phân giải
Siêu cận (Macro)
Quét mã QR
Quay video hiển thị kép
Quay chậm (Slow Motion)
Phơi sáng
Nhãn dán (AR Stickers)
Làm đẹp
HDR
Góc siêu rộng (Ultrawide)
Google Lens
FlexCam
Chụp hẹn giờ
Chống rung quang học (OIS)
Chuyên nghiệp (Pro)
Bộ lọc màu
Ban đêm (Night Mode)",5000mAh,,False,Snapdragon 8 Gen 2,Khung hợp kim nhôm & Mặt lưng kính cường lực Gorilla Glass 5 (Màu Vàng) | Da (Màu Đen),245g (Kính) | 239g (Da),153.4mm x 143.1mm x 5.9mm,2 Nano SIM hoặc 1 Nano SIM + 1 eSIM,False,V5.3,False,Wi-Fi 6,True,87,"Mở khoá khuôn mặt
Mở khoá vân tay cạnh viền",Đang cập nhật,Android,13,87,
POCO X6 5G (12GB/256GB),120Hz,AMOLED,"MH bên trong: 2520 x 1080
MH ngoài: 720 x 382","MH chính: 6.8""
MH phụ: 3.26""","MHChính:1600nits
MHPhụ:900nits",12GB,256GB,"Ảnh Raw
Zoom quang học
Zoom kỹ thuật số
Xóa phông
Tự động lấy nét (AF)
Trôi nhanh thời gian (Time Lapse)
Toàn cảnh (Panorama)
Siêu độ phân giải
Quét tài liệu
Quét mã QR
Quay chậm (Slow Motion)
Phơi sáng
Nhãn dán (AR Stickers)
Làm đẹp
HDR
Góc siêu rộng (Ultrawide)
Google Lens
Chụp hẹn giờ
Chống rung quang học (OIS)
Chuyên nghiệp (Pro)
Bộ lọc màu
Ban đêm (Night Mode)",5100mAh,,False,MediaTek Dimensity 9200,Khung nhôm & Mặt lưng kính cường lực Gorilla Glass 7,198g,"Khi mở: 166.4mm x 75.8mm x 7.79mm
Khi gập lại: 16.45mm x 75.8mm x 85.5mm",2 nano-SIM,False,V5.3,False,"Hỗ trợ Wi-Fi 7 (802.11be), Wi-Fi 6 (802.11ax), Wi-Fi 5 (802.11ac), 802.11a/b/g/n",True,88,"Cảm biến vân tay dưới màn hình
Mở khóa bằng khuôn mặt AI",IP54,Android,13,88,
OPPO Reno13 F 5G 12GB/256GB,60Hz,LCD,1612 x 720,"6.56""",600nits,3GB,64GB,"Zoom kỹ thuật số
Trôi nhanh thời gian (Time Lapse)
Toàn cảnh (Panorama)
Làm đẹp
HDR
Chuyên nghiệp (Pro)
Bộ lọc màu
Ban đêm (Night Mode)
AI Camera",,,,Helio G35,Khung & Mặt lưng nhựa,189g,164.2mm x 75.6mm x 8.3mm,Dual nano-SIM,False,V5.3,True,Wi-Fi 802.11 a/b/g/n/ac,True,89,,,Android,12,89,
OPPO Reno13 F 8GB/256GB,90Hz,LCD,1612 x 720,"6.56""",600nits,8GB,128GB,"Điều chỉnh khẩu độ
Zoom kỹ thuật số
Xóa phông
Trôi nhanh thời gian (Time Lapse)
Toàn cảnh (Panorama)
Siêu độ phân giải
Quay chậm (Slow Motion)
Nhãn dán (AR Stickers)
Làm đẹp
HDR
Google Lens
Chụp bằng cử chỉ
Chuyên nghiệp (Pro)
Bộ lọc màu
Ban đêm (Night Mode)
AI Camera",,,False,Snapdragon 680,,,,Dual nano-SIM + 1 thẻ nhớ,False,V5.0,True,802.11 a/b/g/n/ac,True,90,,,Android,12,90,
Điện thoại OPPO Find N3 (16GB/512GB),120Hz,AMOLED,2412 x 1080,"6.7""",950nits,8GB,128GB,"Chụp ảnh, quay video, chụp đêm, chân dung, chụp chuyên gia, super text, panorama, Google Lens, chụp chế độ dễ thương, video kép, chất lượng hình ảnh siêu sắc nét, chế độ dày pixel, time-lapse, slow motion",4805mAh,Sạc nhanh 67W,False,MediaTek Dimensity 7050,Khung hợp kim & Mặt lưng thuỷ tinh hữu cơ,185g,162.43mm x 74.19mm x 7.99mm,2 nano SIM,False,V5.3,False,"Wi-Fi 6 (802.11ax), Wi-Fi 5 (802.11ac), và 802.11a/b/g/n/",True,91,"Mở khoá vân tay cạnh viền, Mở khoá khuôn mặt",IPX4,Android,13,91,
Điện thoại OPPO Find N3 Flip (12GB/256GB),120Hz,AMOLED,2412 x 1080,"6.7""",950nits,8GB,256GB,"Chụp ảnh, quay video, chụp đêm, chân dung, chụp chuyên gia, super text, panorama, Google Lens, chụp chế độ dễ thương, video kép, chất lượng hình ảnh siêu sắc nét, chế độ dày pixel, time-lapse, slow motion",4300mAh,,False,MediaTek Dimensity 7050,Khung hợp kim & Mặt lưng thuỷ tinh hữu cơ,185g,162.43mm x 74.19mm x 7.99mm,2 nano SIM,False,V5.3,False,"Wi-Fi 6 (802.11ax), Wi-Fi 5 (802.11ac), và 802.11a/b/g/n/",True,92,"Nhận dạng vân tay cạnh bên, nhận dạng khuôn mặt",IPX4,Android,13,92,
Điện thoại OPPO A17K (3GB/64GB),90Hz,LCD,720 x 1612,"6.56""",720nits,6GB,128GB,,5000mAh,,False,Helio G85,Khung nhựa & Mặt lưng thuỷ tinh hữu cơ,186g,165.7mm x 76mm x 7.68mm,Dual nano-SIM + 1 thẻ nhớ,False,V5.3,False,"2.4G/5G, 802.11 a/b/g/n/ac",True,93,"Mở khoá vân tay cạnh viền, Mở khoá khuôn mặt",IPX4,Android,13,93,
Oppo A77s 8GB/128GB - Chính hãng,120Hz,AMOLED,2412 x 1080,"6.7""",1200nits,12GB,256GB,"Xóa phông
Xoá vật thể AI
Tách nền AI
Trôi nhanh thời gian (Time Lapse)
Toàn cảnh (Panorama)
Siêu cận (Macro)
Quét tài liệu
Quay video hiển thị kép
Quay chậm (Slow Motion)
Nhãn dán (AR Stickers)
Làm đẹp AI
HDR
Góc siêu rộng (Ultrawide)
Google Lens
Chuyên nghiệp (Pro)
Ban đêm (Night Mode)
AI Studio",5000mAh,,False,Dimensity 7300-Energy 5G,Khung nhựa & Mặt lưng thuỷ tinh hữu cơ,187g,163.05mm x 75.75mm x 7.76mm,Dual nano-SIM hoặc 1 nano-SIM+1 thẻ nhớ,False,V5.4,False,802.11 a/b/g/n/ac/ax,True,94,"Mở khoá vân tay cạnh viền, Mở khoá khuôn mặt",IPX4,Android,14,94,
Điện thoại OPPO Reno10 5G (8GB/128GB),90Hz,LCD LTPS,2400 x 1080,"6.72""",680nits,8GB,256GB,"Xóa phông
Tự động lấy nét (AF)
Trôi nhanh thời gian (Time Lapse)
Toàn cảnh (Panorama)
Siêu độ phân giải
Quét tài liệu
Quét mã QR
Quay chậm (Slow Motion)
Nhãn dán (AR Stickers)
Làm đẹp
HDR
Google Lens
Chụp hẹn giờ
Chuyên nghiệp (Pro)
Bộ lọc màu
Ban đêm (Night Mode)
AI Camera",5000mAh,,False,Dimensity 6020 5G,Khung hợp kim & Mặt lưng kính cường lực Gorilla Glass 5,191g,166.2mm x 75.2mm x 7.5mm,Dual nano-SIM hoặc 1 NanoSIM + 1 thẻ nhớ,False,V5.3,True,802.11 a/b/g/n/ac/,False,95,Cảm biến vân tay trong màn hình. Nhận diện khuôn mặt 2D,IPX4,Android,13,95,
Điện thoại OPPO Reno10 5G (8GB/256GB),90Hz,IPS LCD,1612 x 720,"6.56""",720nits,4GB,128GB,"Trôi nhanh thời gian (Time Lapse)
Xóa phông
Ban đêm (Night Mode)
Chuyên nghiệp (Pro)
Làm đẹp
Nhãn dán (AR Stickers)
Google Lens
Bộ lọc màu",5000mAh,,False,MediaTek Helio G85,Khung nhựa & Mặt lưng thuỷ tinh hữu cơ,188g,163.74mm x 75.03mm x 8.16mm,2 Nano SIM,False,V5.3,False,Wi-Fi 802.11 a/b/g/n/ac,True,96,Cảm biến vân tay trong màn hình. Nhận diện khuôn mặt 2D,IPX4,Android,13,96,
OPPO A3 6GB/128GB,60Hz,LCD,2400 x 1080,"6.72""",680nits,6GB,128GB,"Xóa phông
Tự động lấy nét (AF)
Trôi nhanh thời gian (Time Lapse)
Toàn cảnh (Panorama)
Nhãn dán (AR Stickers)
Làm đẹp
Hiệu ứng Bokeh
HDR
Google Lens
Chuyên nghiệp (Pro)
Bộ lọc màu
Ban đêm (Night Mode)",5100mAh,"Tiết kiệm pin
Sạc siêu nhanh SuperVOOC",False,Helio G85,Khung nhựa & Mặt lưng thuỷ tinh hữu cơ,190g,163.74mm x 75.03mm x 8.16mm,Dual nano-SIM + 1 thẻ nhớ,False,V5.3,True,"2.4G/5G, 802.11 a/b/g/n/ac",True,97,"Mở khoá vân tay cạnh viền
Mở khoá khuôn mặt",IP54,Android,13,97,
Điện thoại OPPO A38 6GB/128GB,120Hz,AMOLED,"MH Chính: 2520 x 1080
MH Phụ: 720 x 382","Chính 6.8"" & Phụ 3.26""","MHChính:1200nits
MHPhụ:800nits",8GB,256GB,"Zoom quang học
Xóa phông
Trôi nhanh thời gian (Time Lapse)
Toàn cảnh (Panorama)
Siêu độ phân giải
Quay chậm (Slow Motion)
Nhãn dán (AR Stickers)
Làm đẹp
HDR
Chuyên nghiệp (Pro)
Bộ lọc màu
Ban đêm (Night Mode)
AI Camera",5000mAh,,False,MediaTek Dimensity 9000,Khung nhựa & Mặt lưng thuỷ tinh hữu cơ,177g,161.4mm x 74.1mm x 7.6mm,2 SIM (Nano-SIM),False,V5.3,False,802.11 a/b/g/n/ac/6,True,98,"Cảm biến vân tay (dưới màn hình)
Cảm biến tiệm cận
Cảm biến ánh sáng
Cảm biến gia tốc kế
La bàn số",IP64,Android,13,98,
Điện thoại OPPO Reno12 5G (12GB/256GB),90Hz,LCD,720 x 1604,"6.67""",1000nits,8GB,256GB,"Xóa phông
Tự động lấy nét (AF)
Trôi nhanh thời gian (Time Lapse)
Toàn cảnh (Panorama)
Làm đẹp
Chuyên nghiệp (Pro)
Ban đêm (Night Mode)",5000mAh,Sạc nhanh 33W,False,Snapdragon 6s 4G Gen1,Khung hợp kim & Mặt lưng thuỷ tinh hữu cơ,193g,"Đen: 165.6mm x 76mm x 7.99mm
Tím: 165.6mm x 76mm x 8.04mm",2 Nano SIM,False,V5.0,False,"2.4G/5G, 802.11 a/b/g/n/ac",True,99,"Mở khoá vân tay cạnh viền
Mở khoá khuôn mặt",IP54,Android,14,99,
OPPO A79 5G 8GB/256GB,90Hz,LCD,720 x 1604,"6.67""",1000nits,6GB,128GB,,5000mAh,,False,Snapdragon 6s 4G Gen1,Khung hợp kim & Mặt lưng thuỷ tinh hữu cơ,192g,165.65mm x 75.98mm x 7.99mm,Dual nano-SIM + 1 thẻ nhớ,False,V5.0,True,"2.4G/5G, 802.11 a/b/g/n/ac",True,100,"Mở khoá vân tay dưới màn hình, Mở khoá khuôn mặt",IP65,Android,14,100,
Điện thoại OPPO A18 4GB/128GB,120Hz,AMOLED,2400 x 1080,"6.7""",1200nits,8GB,256GB,,5000mAh,,False,Dimensity 6300,Khung nhựa & Mặt lưng thuỷ tinh hữu cơ,186g,165.7mm x 76mm x 7.68mm,Dual nano-SIM hoặc 1 nano-SIM+1 thẻ nhớ,False,V5.3,False,802.11 a/b/g/n/ac/ax,True,101,"Mở khoá vân tay cạnh viền, Mở khoá khuôn mặt",IPX4,Android,14,101,
Điện thoại OPPO A58 (6GB/128GB),90Hz,IPS LCD,1612 x 720,"6.56""",720nits,4GB,64GB,"Trôi nhanh thời gian (Time Lapse)
Xóa phông
Ban đêm (Night Mode)
Chuyên nghiệp (Pro)
Làm đẹp
Nhãn dán (AR Stickers)
Google Lens
Bộ lọc màu",5000mAh,Siêu sạc nhanh SUPERVOOC,False,MediaTek Helio G85,Khung nhựa & Mặt lưng thuỷ tinh hữu cơ,188g,163.74mm x 75.03mm x 8.16mm,2 Nano SIM,False,V5.3,False,Wi-Fi 802.11 a/b/g/n/ac,True,102,"Mở khoá vân tay cạnh viền, Mở khoá khuôn mặt",IP54,Android,13,102,
Điện thoại OPPO Find N2 Flip,60Hz,LTPS LCD,2412 x 1080,"6.72""",680nits,8GB,128GB,"Xóa phông
Tự động lấy nét (AF)
Trôi nhanh thời gian (Time Lapse)
Toàn cảnh (Panorama)
Nhãn dán (AR Stickers)
Làm đẹp
Hiệu ứng Bokeh
Chuyên nghiệp (Pro)
Ban đêm (Night Mode)",5000mAh,,False,Helio G85,Khung hợp kim & Mặt lưng thuỷ tinh hữu cơ,192g,165.65mm x 75.98mm x 7.99mm,Dual nano-SIM + 1 thẻ nhớ,False,V5.3,True,802.11 a/b/g/n/ac,True,103,"Mở khoá vân tay cạnh viền, Mở khoá khuôn mặt",IP54,Android,13,103,
OPPO A3 8GB/256GB,90Hz,IPS LCD,720 x 1612,"6.56""",528nits,4GB,128GB,"Zoom kỹ thuật số
Xóa phông
Trôi nhanh thời gian (Time Lapse)
Toàn cảnh (Panorama)
Quét tài liệu
Quay chậm (Slow Motion)
Làm đẹp
HDR
Google Lens
Chụp ảnh chuyển động
Chụp hẹn giờ
Chuyên nghiệp (Pro)
Bộ lọc màu
Ban đêm (Night Mode)",4300mAh,,False,,Khung & Mặt lưng nhựa,198g,165.75 mm x 76.1 mm x 8.1 mm,2 Nano SIM,False,V5.0,False,Dual-band (2.4 GHz/5 GHz),True,104,"Mở khoá vân tay cạnh viền, Mở khoá khuôn mặt",IPX4,Android,14,104,
Điện thoại OPPO Reno12 F 5G (8GB/256GB),120Hz,AMOLED,2400 × 1080,6.67″,1800nits,8GB,256GB,"Chụp ảnh, Chân dung, Chụp đêm, Quay video, Độ phân giải cao, Toàn cảnh, Căn chỉnh tài liệu, Chuyển động chậm, Tua nhanh thời gian, Chế độ chuyên nghiệp, Video hiển thị kép, Live Photo",5000mAh,,False,Snapdragon 685,Khung & Mặt lưng nhựa,185g,163.63mm x 75.58mm x 8.39mm,1 nano SIM + 1 nano SIM / 1 micro SD,False,V5.0,False,"2.4 GHz, 5 GHz",True,105,Mở khoá vân tay cạnh viền,IP54,Funtouch,OS 14,105,
OPPO A18 4GB/64GB,90Hz,IPS LCD,Chính 50 MP & Phụ 0.08 MP,"6.68""",1000nits,8 GB,128GB,"Xóa phông
Trôi nhanh thời gian (Time Lapse)
Toàn cảnh (Panorama)
Siêu độ phân giải
Quét tài liệu
Quay chậm (Slow Motion)
Chụp ảnh chuyển động
Chuyên nghiệp (Pro)
Ban đêm (Night Mode)",5000mAh,,False,Unisoc Tiger T612,Polymer,"186g (Pha Lê Đen)
188g (Kim Cương Xanh)","163.17 × 75.81 × 7.79mm (Pha Lê Đen)
163.17 × 75.81 × 7.95mm (Kim Cương Xanh)",2 Nano SIM,False,v5.2,False,,True,106,Mở khoá vân tay cạnh viền,IP54,Android,14,106,
Điện thoại OPPO A58 8GB/128GB,90Hz,IPS LCD,1612 x 720,"6.56""",840nits,6GB,128GB,"Zoom kỹ thuật số
Xóa phông
Trôi nhanh thời gian (Time Lapse)
Toàn cảnh (Panorama)
Siêu độ phân giải
Quét tài liệu
Quay chậm (Slow Motion)
Làm đẹp
HDR
Google Lens
Chụp ảnh chuyển động
Chụp hẹn giờ
Chuyên nghiệp (Pro)
Bộ lọc màu
Ban đêm (Night Mode)",5100mAh,Siêu sạc nhanh SUPERVOOC 45W,False,Helio G85,Polymer,185g,163.63mm × 75.58mm × 8.39mm,2 Nano SIM,False,V5.0,False,"2.4GHz, 5GHz",True,107,"Mở khoá vân tay cạnh viền
Mở khoá khuôn mặt",IP54,Funtouch,OS 14,107,
Vivo Y100 8/256GB - Chính hãng,60Hz,IPS LCD,1612 x 720,"6.56""",Đang cập nhật,4GB,64GB,"Zoom kỹ thuật số
Xóa phông
Trôi nhanh thời gian (Time Lapse)
Toàn cảnh (Panorama)
Quét tài liệu
Quay chậm (Slow Motion)
Làm đẹp
HDR
Google Lens
Chụp ảnh chuyển động
Chụp hẹn giờ
Chuyên nghiệp (Pro)
Bộ lọc màu
Ban đêm (Night Mode)",5000mAh,,False,Helio G85,Khung & Mặt lưng nhựa,185g,163.63mm x 75.58mm x 8.39mm (Nâu) | 8.53mm (Trắng Xanh),2 Nano SIM,False,V5.0,False,"2.4 GHz, 5 GHz",True,108,Face ID,IP54,Funtouch,OS 14.0,108,
Vivo Y19S 8/128GB - Chính hãng,60Hz,LCD,1612 x 720,"6.56""",840nits,4GB,128GB,"Chụp ảnh, Chụp đêm, Chân dung, Quay video, Độ phân giải cao 50MP, Toàn cảnh, Live Photo, Chuyển động chậm, Tua nhanh thời gian, Chế độ chuyên nghiệp, Tài liệu",5000mAh,,False,MediaTek Helio G85,Khung & Mặt lưng nhựa,Nặng 185g,163.63mm x 75.58mm x 8.39mm,2 nano SIMs + 1 micro SD,False,V5.0,False,2.4GHz /5GHz,True,109,Vân tay dưới màn hình,IP54,Funtouch,OS 13,109,
Vivo Y03T 4/128GB - Chính hãng,90Hz,IPS LCD,2388 x 1080,"6.64""",650nits,8GB,128GB,"Phơi sáng kép
Chuyên nghiệp (Pro)
Chống rung điện tử kỹ thuật số (EIS)
HDR
Siêu độ phân giải
Làm đẹp
Live Photo
Bộ lọc màu
Trôi nhanh thời gian (Time Lapse)
Toàn cảnh (Panorama)
Tự động lấy nét (AF)
Ban đêm (Night Mode)
Quay chậm (Slow Motion)
Xóa phông
Zoom kỹ thuật số",5500 mAh,,False,Snapdragon 680,Khung kim loại & Mặt lưng nhựa,186g,163.74mm × 75.43mm × 8.09mm,2 Nano SIM,False,V5.0,False,Wi-Fi 802.11 a/b/g/n/ac,True,110,Mở khoá vân tay cạnh viền,IP64,Android,13,110,
